AreaCode,INT_SQFT,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,OTHER_ROOMS,PARK_FACILITY,BUILDINGTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,REG_FEE,COMMIS,SALES_PRICE
2,1896,85,2,1,2,1,1,2,2,6,3.3,2.7,4.1,740232,224313,22431260
4,1354,106,2,2,0,0,2,3,0,1,2.3,2,3.8,206998,117613,4704500
4,1337,107,2,2,0,0,1,1,1,3,4.1,3.4,3.5,311595,166184,10386500
4,818,124,1,1,0,0,2,1,0,1,2.5,4.9,2.6,118160,51506,3029750
7,1871,2,3,2,0,1,1,1,1,1,2,2.1,3.6,460419,148522,14852210
2,1532,172,1,1,2,1,2,3,1,5,4,4,3.9,487793,192550,12836660
5,1507,76,2,1,1,1,2,3,2,5,4.4,4.3,3.3,481104,230930,9622080
4,695,152,1,1,0,0,2,3,1,2,3.7,5,4.4,204109,69484,4342750
4,1264,110,1,1,1,0,2,3,1,3,2.5,3.4,3.8,250657,162588,6774500
1,658,35,1,1,0,0,2,1,1,3,3.4,2.4,3.5,211113,63974,6397375
3,1085,195,1,1,1,1,1,1,1,5,4.8,4.5,3.6,388391,69356,13871100
7,1632,22,2,1,1,1,3,1,1,2,4.8,4.2,3,358652,149438,9962560
5,1995,195,3,2,0,1,3,3,2,5,4.4,4.5,2.2,506701,132707,12064300
3,1244,135,2,1,1,1,2,1,1,6,4.3,2.2,3.1,307278,32923,10974200
2,1695,71,1,1,2,0,3,3,1,4,4.6,2.6,4.5,452522,226261,12570050
7,1814,78,3,2,0,0,3,1,2,3,4.1,2.2,4.2,293966,156782,9798850
3,1131,69,1,1,1,1,2,1,2,4,2.5,3.5,4.3,240878,86028,8602800
7,1699,5,2,1,1,1,2,2,2,1,2.5,2.1,4,263294,109706,7313720
4,919,14,1,1,1,1,3,2,0,3,2,3.8,3,212535,87194,5449625
6,1674,22,1,1,2,1,2,1,1,6,2.4,2.7,3.2,495701,147371,13397330
4,733,14,1,1,0,0,3,1,0,4,3.5,3.1,3.8,196051,107361,4667875
1,990,44,1,1,1,1,2,1,0,4,2.7,2.3,2,310993,35542,8885505
4,1003,104,1,1,1,1,3,3,0,6,2.6,4.9,3.8,384056,99855,7681125
6,1594,0,1,1,2,0,1,1,0,4,4.3,4.2,4.8,678363,254386,16959080
2,1767,68,1,1,2,0,1,3,1,6,4.8,2.4,2,766669,141229,20175500
3,981,160,1,1,1,1,2,1,2,5,2,3.6,5,224220,152470,8968800
7,1967,179,3,2,0,1,3,1,1,5,2,3.8,2.6,413808,250793,12539630
2,1927,75,2,1,2,0,3,3,0,6,4.2,3,4.8,504749,144214,14421410
5,1526,116,2,1,1,0,1,3,1,4,4.5,2.8,3.1,540070,244317,12858800
4,1520,64,2,2,0,0,1,3,0,2,3.5,2.1,5,391961,87103,8710250
7,1743,110,2,1,1,0,3,1,2,3,4.9,4.7,2.9,356643,134946,9638990
2,1790,140,1,1,2,1,3,1,1,6,3.1,2.6,2.6,383115,107272,15324610
4,1396,67,2,2,0,0,3,3,2,5,4.8,3.9,3.3,314879,76592,8510250
1,982,75,1,1,1,1,1,2,1,3,4.9,3.7,4,512857,141036,12821435
5,2311,76,4,2,0,0,2,3,2,5,3.5,3.3,3.8,437288,120254,10932200
1,936,77,1,1,1,0,2,1,1,1,4.5,4.8,2.3,252399,25240,6309980
7,1817,187,3,2,0,0,2,3,0,5,2.8,3.9,4.1,329137,126591,8439410
1,762,112,1,1,0,0,2,3,0,4,4.4,2.1,2.2,232369,12909,6454700
5,1817,74,3,2,0,1,1,3,1,5,3.1,2.2,3.2,741852,362683,16485600
1,1250,9,2,2,0,0,3,2,1,1,3.8,2.6,4.3,306167,7850,7850435
5,2053,31,3,2,0,0,3,3,2,6,4.9,2.7,2.5,417589,237010,11286200
3,936,190,1,1,1,0,3,2,1,6,2.2,2.6,2.2,225833,72267,9033320
2,1849,6,2,1,2,1,3,1,2,6,4.6,3.1,2.2,544761,151323,15132260
7,1620,185,2,1,1,1,1,3,1,4,2,2.9,3.7,540836,300464,15023210
3,896,142,1,1,1,1,1,1,1,4,4.1,2.1,4.4,312012,120005,12000450
4,1143,118,1,1,1,0,2,1,2,1,2.7,4.2,4.1,138732,96692,4204000
3,1052,78,1,1,1,1,1,2,2,4,3,4.2,4.4,370400,217131,12772400
1,676,192,1,1,0,0,2,3,0,5,3.3,2.7,2.5,194844,54800,6088870
3,973,148,1,1,1,0,1,1,2,5,4.2,4.7,2,375838,133362,12123800
3,1276,42,2,1,1,1,3,1,0,5,3.6,3.9,5,347419,100864,11207070
4,1549,196,2,2,0,1,2,3,2,4,2,3.9,3.6,296993,76370,8485500
7,1769,31,2,1,1,1,3,3,1,4,3.9,2.5,2.4,356733,86481,10810090
1,1294,197,2,2,0,0,3,2,2,2,5,2.3,3.8,327845,17255,8627495
3,1284,89,2,1,1,0,2,2,0,5,3.5,3.3,2.1,272950,115797,8271200
4,877,197,1,1,0,0,1,1,1,2,2,2.6,5,324023,118545,7903000
3,829,173,1,1,1,1,1,2,2,6,2.2,3.7,3.3,406019,110732,12303600
6,1596,89,1,1,2,0,1,3,1,5,2.8,4.2,2.4,585785,151170,18896300
3,1222,104,2,1,1,1,2,3,2,5,3.9,4.3,4.3,335890,157448,10496550
5,2331,159,4,2,0,1,2,3,2,6,2.4,2.8,4.4,525872,269349,12826140
4,1048,129,1,1,1,0,3,3,1,3,3.9,2.6,3.8,227885,97665,6511000
4,903,88,1,1,1,1,1,3,1,5,2.3,4.9,3.4,301890,191197,10063000
4,1182,118,1,1,1,1,2,3,1,3,3.4,5,3.6,265125,189375,7575000
7,1591,2,2,1,1,0,3,3,0,2,2.5,3.8,2.7,229829,122097,7182160
4,829,53,1,1,0,1,2,2,0,2,4.2,4,2.5,159680,43912,3992000
1,1137,177,1,1,1,1,1,3,0,3,2,3.6,3.7,397735,99434,12429230
2,1914,136,2,1,2,0,2,2,2,6,4.3,2,3.2,337858,64973,12994530
7,1944,2,3,2,0,0,2,1,2,3,2.4,3.5,3.3,309294,132555,8836970
7,1677,62,2,1,1,1,3,3,0,2,4.5,2.7,3.1,310467,167820,8391010
7,1933,3,3,2,0,1,2,2,1,1,2.5,3.4,3.9,330629,119394,9184130
5,2483,87,4,2,0,1,2,3,2,6,4.1,3,2.9,457629,305086,13867560
2,1549,65,1,1,2,0,3,2,1,4,2.4,3.9,4.2,415318,71197,11866220
2,1689,36,1,1,2,1,3,2,2,4,2.1,4.7,2.6,463497,75162,12526950
2,1691,94,1,1,2,1,2,1,1,4,2.2,3.5,4.5,484462,67286,13457270
4,1367,171,2,2,0,0,3,1,2,1,3.6,4.7,3.3,229686,132976,6044375
4,1345,196,2,2,0,1,3,1,2,5,4.2,4.2,4.5,321818,80454,8939375
2,1539,119,1,1,2,1,3,3,0,5,2.5,2.4,3.4,487128,112414,12490460
3,1214,43,2,1,1,0,2,2,2,6,2.4,3.3,2.4,258495,110783,9231950
5,2017,198,3,2,0,1,1,1,1,5,4.9,2.6,5,629739,437319,17492740
6,1745,91,1,1,2,0,3,3,2,6,4.9,2.6,3.8,402832,180580,13890750
6,1822,121,2,1,2,0,3,1,1,6,2.7,3.4,5,378417,287597,15136680
7,1617,18,2,1,1,0,3,3,0,3,2.9,2.8,2.9,267144,51945,7420660
4,737,2,1,1,0,0,2,3,2,5,3.7,3.2,4.7,225970,96037,5649250
1,1261,172,2,2,0,0,1,1,1,1,4.5,5,4.1,504697,194114,12940955
3,1238,88,2,1,1,0,1,3,0,4,3.4,4.1,2.1,390581,163792,12599400
5,1477,145,2,1,1,0,3,3,2,6,3,5,4.9,421230,90264,10029280
3,993,63,1,1,1,0,1,2,0,5,4.8,4.6,3.6,321785,33288,11096050
2,1637,182,1,1,2,0,3,1,2,6,4,2.6,3.9,471783,175234,13479510
3,1163,136,1,1,1,1,2,3,1,6,3.8,4.9,2.1,304752,119724,10884000
4,1399,175,2,2,0,0,1,1,0,5,3.6,3.7,4.3,347792,86948,10868500
5,2218,92,3,2,0,0,1,3,1,6,2.9,2.3,4.1,880095,377184,17961120
5,1817,86,3,2,0,1,3,1,1,4,2,4.2,4.3,395828,151346,11642000
5,1931,153,3,2,0,0,1,3,2,5,2.2,2.1,3.5,511128,263309,15488740
1,891,112,1,1,1,0,2,1,1,4,4.1,2.7,4.5,268183,31551,7887730
2,1985,39,2,1,2,0,2,1,0,5,3.1,3.9,3.6,489782,73467,12244540
5,1721,5,2,1,1,0,2,3,1,6,2.9,3.6,2.7,416049,128015,10667920
1,1171,51,1,1,1,0,3,1,0,4,4.5,2.5,3,286105,89408,8940790
4,1479,156,2,2,0,1,2,1,0,4,4.2,2.9,4.4,367751,147101,8172250
4,1313,51,1,1,1,1,3,2,2,1,2.4,4.3,3.1,332606,152999,6652125
2,1890,39,2,1,2,1,3,2,2,5,2.6,2.2,4.4,534636,231194,14449620
3,1067,97,1,1,1,0,2,3,1,5,2.8,2.1,3.5,240523,42951,8590100
1,1275,196,2,2,0,1,2,2,1,2,3.1,4.8,2.9,379420,9486,9485505
5,2283,164,4,2,0,1,2,3,2,4,4.3,2.4,3.2,548047,274023,11417640
5,1630,148,2,1,1,0,1,3,2,5,4.3,2.7,2,508574,192433,13745240
1,1275,120,2,2,0,1,3,2,2,1,3.2,3.4,4.4,301177,115156,8858160
3,812,2,1,1,1,1,2,3,2,5,4.5,2.5,2.4,258782,56609,8086950
3,917,42,1,1,1,1,3,3,1,4,3,4.1,3.1,221164,42531,8506290
1,1191,177,1,1,1,0,1,2,0,4,5,2.9,4.6,449542,128441,12844055
3,757,156,1,1,0,0,2,3,2,4,3.6,2.5,3.4,198086,42018,6002600
6,1713,99,1,1,2,1,3,3,0,4,2.1,2.4,3.6,503868,88177,12596710
2,1542,23,1,1,2,0,1,1,1,4,2.6,2.6,2.5,598507,193635,17603160
1,682,59,1,1,0,0,3,3,1,4,2.5,3.1,4.1,304168,45625,7604205
7,1609,29,2,1,1,1,3,2,2,3,4.9,3,3.7,307905,102635,9330460
7,1976,39,3,2,0,0,2,1,2,1,4.6,3.7,2.2,314777,99403,8283610
3,827,185,1,1,1,0,2,2,0,6,3.2,2.7,3.2,208631,126669,7451100
3,1182,188,1,1,1,0,1,3,2,6,4.9,3.5,2.6,442726,55341,13835200
3,1078,109,1,1,1,0,2,1,0,6,3.3,2.6,2.4,285293,138324,8645250
2,1991,106,2,1,2,1,3,1,0,4,4.7,4.6,3.4,465512,116378,14547240
5,1578,99,2,1,1,1,3,1,2,5,2.7,4.4,3.8,396438,229517,10432580
3,1119,160,1,1,1,0,2,2,1,6,2.8,4.1,3.8,263017,150295,9393450
3,859,145,1,1,1,1,1,3,1,5,3.3,2.5,2.8,402493,134164,12196750
7,1682,166,2,1,1,0,2,1,2,3,4.5,3,2.9,320137,151644,8424650
4,1451,105,2,2,0,0,1,3,2,3,5,3.5,4.7,471071,219833,10468250
5,2258,77,4,2,0,1,3,3,1,6,3.9,2.9,2.1,718693,359347,14373860
1,860,106,1,1,1,0,1,3,2,4,3.4,2.1,2.7,378937,10526,10526040
4,649,9,1,1,0,0,1,1,0,1,3.8,4.6,4.3,171968,43992,3999250
7,1924,182,3,2,0,0,1,3,2,1,3.7,4.5,3.3,456516,156520,13043320
6,1868,160,2,1,2,0,3,3,1,5,3.8,2.2,4.9,415671,143335,14333470
1,1121,186,1,1,1,0,3,3,2,3,3.8,2.4,3.4,333373,83343,8334330
5,2358,80,4,2,0,1,3,3,2,6,3.5,4.3,2.7,570967,328306,14274180
7,1836,86,3,2,0,0,2,1,1,2,4.7,4.4,3.1,282024,70506,8813250
5,1398,57,2,1,1,1,1,3,2,5,3.6,4.6,4.9,526491,249390,13855020
4,1359,153,2,2,0,1,3,3,1,5,2.3,2.2,2.3,406489,129337,9238375
3,1126,121,1,1,1,1,2,3,1,5,4.2,3.7,4,325146,50804,10160800
3,1038,51,1,1,1,1,3,1,0,6,3.8,3.5,3.2,252914,151748,10116560
7,1907,141,3,2,0,0,1,3,2,2,3,4,5,474682,230560,13562340
3,950,157,1,1,1,0,2,2,0,6,3.7,3.9,2.2,254121,81975,8197450
7,1662,99,2,1,1,0,2,2,0,2,4.7,5,3.4,247443,137468,6873410
7,1837,52,3,2,0,1,3,3,0,5,2,4.6,3.3,329431,95641,10626810
3,1038,163,1,1,1,0,2,1,1,6,2.9,2.8,3.6,264960,113554,9462850
6,1572,170,1,1,2,0,1,2,2,6,4.3,2.1,3.9,492371,91180,18235960
3,1163,89,1,1,1,1,3,1,2,6,2.2,4.9,3.5,337299,157406,11243310
4,869,197,1,1,0,0,3,3,2,5,2.4,3.5,2.3,226157,62821,6282125
5,2375,58,4,2,0,1,1,3,2,5,3.5,3.3,3.9,761653,399868,19041320
3,1128,151,1,1,1,1,2,1,1,5,3,2.3,2.8,253798,50760,10151900
4,1657,76,2,2,0,1,1,3,2,4,2.6,5,4.8,446539,293440,12758250
4,1078,90,1,1,1,0,3,1,2,5,3,2.3,2.1,275835,111825,7455000
5,1500,48,2,1,1,0,1,3,2,5,4.7,3,3,530372,132593,13259300
1,834,167,1,1,1,1,3,3,0,1,3.4,2.2,4.9,189543,61143,6114295
2,1838,31,2,1,2,1,1,2,0,4,2.7,3.7,3.2,537230,298461,19897420
3,726,177,1,1,0,1,1,3,1,4,4.7,2.2,2.4,290706,41529,10382350
7,1531,180,2,1,1,1,1,3,1,6,5,4.5,3.8,449722,299815,14990730
7,1559,110,2,1,1,0,3,1,2,2,4.2,5,3.3,296776,74194,7419410
5,2395,142,4,2,0,0,3,1,1,5,3.3,3.4,3.4,397954,198977,13265120
1,853,112,1,1,1,0,3,3,0,1,4.8,3.3,3.6,189933,77000,5133330
7,1879,145,3,2,0,1,2,1,0,6,4.6,3.7,3.3,349447,76442,10920230
1,636,52,1,1,0,1,2,1,2,2,4.9,4.4,4.6,267443,46803,6686075
1,658,67,1,1,0,0,2,2,2,2,2.1,5,4.4,192804,24718,4943680
1,600,162,1,1,0,1,2,3,1,5,2.6,3.5,3.5,289904,24159,8052900
4,1686,72,2,2,0,1,2,3,0,2,4.7,3.4,4.9,264380,66095,6609500
6,1548,21,1,1,2,0,3,2,0,5,3.8,4.6,2.1,424536,206825,10885530
5,1474,173,2,1,1,1,1,3,2,5,3,3.7,2.4,476838,177111,13623940
5,1825,152,3,2,0,1,3,3,1,4,3,3.2,4.7,568092,238599,11361840
4,1030,34,1,1,1,0,1,2,2,1,2.1,2,4.5,310013,56366,7045750
4,1030,195,1,1,1,0,3,2,0,2,3.1,4,4.9,183635,104934,4372250
5,1479,37,2,1,1,0,3,3,2,5,4.6,2.7,4.7,399851,213874,9298860
2,1635,118,1,1,2,0,2,2,2,6,4.6,4.5,2.8,339203,205945,12114410
5,1814,35,3,2,0,0,2,3,1,4,2.2,3.1,2.9,451646,169367,9409300
7,1725,117,2,1,1,0,2,3,0,4,3.7,2.4,3.5,319640,114742,8195890
1,826,116,1,1,1,0,3,2,0,5,4.4,3.3,2.7,310824,114514,8179590
3,1082,81,1,1,1,1,2,3,0,6,4,2.3,2.5,245159,81720,9079950
4,1468,82,2,2,0,1,1,1,0,3,4.6,2.2,3.3,483064,246899,10734750
4,1226,66,1,1,1,0,3,3,0,3,3.2,4.4,3.1,188636,114325,5716250
3,1108,0,1,1,1,1,3,2,0,6,3.7,4.3,4,255855,167290,9840560
2,1614,162,1,1,2,1,2,2,2,4,3,2.3,3,308022,68449,11408210
4,756,71,1,1,0,0,1,3,1,4,4.3,4.5,3.8,395565,104946,8072750
3,936,139,1,1,1,1,3,3,0,4,3.5,4.6,2.6,219887,121317,7582320
1,1112,90,1,1,1,1,1,3,1,4,3.3,3.9,3.4,502791,88728,14787965
3,1022,170,1,1,1,1,1,3,0,6,2.8,4.5,3.8,338504,81241,13540150
2,1803,75,2,1,2,0,2,3,0,6,4.2,5,4.3,365605,224081,11793720
1,1001,61,1,1,1,0,1,3,1,2,3.7,2.5,4.3,399966,144432,11110165
7,1636,109,2,1,1,0,1,3,1,4,3.6,4.5,2.1,484709,188498,13464130
4,1068,171,1,1,1,0,3,2,2,5,4.2,3.3,4.2,347938,146134,6958750
5,1646,60,2,1,1,0,2,1,2,6,3.4,3.6,4.5,479170,115001,9583400
6,1762,188,1,1,2,1,3,2,0,6,3.7,2.3,3,413930,220763,13797670
2,1887,82,2,1,2,1,1,2,0,4,3.7,4.4,3.1,760083,246513,20542790
7,1536,65,2,1,1,0,2,2,0,4,5,4.7,4.3,232346,67455,7495030
3,986,21,1,1,1,0,2,3,0,6,3.2,2.6,3.1,234552,32352,8088000
3,1108,30,1,1,1,0,1,3,1,4,2.1,4.4,2.3,351079,163001,12538550
3,1002,39,1,1,1,1,1,2,0,6,3.9,2.8,3.2,409842,161453,12419450
3,906,6,1,1,1,0,2,2,1,5,3.9,4.8,4.3,229307,114653,7643550
4,1438,161,2,2,0,1,2,2,0,4,4.6,4.6,3.9,217581,168450,7018750
5,1416,157,2,1,1,0,2,3,1,4,3.4,2.1,2.7,329392,202703,8445960
5,2349,59,4,2,0,0,2,3,2,4,3.5,3,2.4,417508,104377,10437700
2,1850,10,2,1,2,1,3,2,0,5,3.1,4.9,3.3,485805,175430,13494580
1,909,32,1,1,1,1,3,3,2,3,3.3,4,3.1,265559,16597,8298710
5,1874,91,3,2,0,1,2,3,2,5,4.9,3.1,2.5,498558,233368,10607620
4,1084,34,1,1,1,0,2,3,2,4,4.2,3.4,2.7,190828,86181,6155750
1,807,185,1,1,1,1,3,3,0,6,2.2,4.6,2.3,295677,52178,8696375
3,1272,59,2,1,1,1,2,1,2,4,2.9,3.1,2.1,262853,56326,9387600
1,944,38,1,1,1,0,2,1,1,6,4.3,4.2,3.3,381280,68435,9776410
3,1289,106,2,1,1,0,3,2,2,6,3.5,3.3,4.9,264247,116269,10569880
3,1222,73,2,1,1,1,3,2,1,6,3.2,2.1,4.6,374112,140292,11690990
7,1781,173,2,1,1,1,2,1,2,5,4.8,2.6,4.2,335224,152375,10158300
6,1944,161,2,1,2,0,3,3,2,5,4.3,2.7,2.9,456985,235863,14741440
2,1822,195,2,1,2,0,3,3,1,5,4.7,3.3,2.2,363434,94224,13460520
5,1550,157,2,1,1,1,1,3,2,4,4,4.7,2.2,594568,262716,13827160
3,1091,65,1,1,1,0,1,3,0,4,4.8,3.3,4.9,298203,103224,11469350
6,1515,135,1,1,2,1,2,2,0,4,3.5,3.5,3.8,373674,170823,10676410
1,893,162,1,1,1,1,3,2,2,3,2.4,3,3.2,315398,74700,8299955
3,930,28,1,1,1,0,3,3,0,4,2.7,2.4,2.4,170765,88798,6830600
3,715,178,1,1,0,1,2,3,0,5,2.5,2.5,2.1,201840,41760,6960000
3,1211,128,2,1,1,1,3,3,1,4,4.1,3.8,2.1,266663,63999,10666520
1,1158,154,1,1,1,0,3,3,1,3,4.1,4.2,3.6,312410,124964,8925995
2,1836,111,2,1,2,0,2,3,0,5,4.5,4.9,3,380562,107033,11892560
3,807,188,1,1,1,0,3,3,0,6,4.2,3.5,4.9,221376,55344,7906290
1,1129,28,1,1,1,0,3,2,0,1,3.1,3.5,2.8,263168,13158,6579195
3,1000,121,1,1,1,1,1,3,0,5,2.5,4.1,4.7,374456,58509,11701750
3,844,116,1,1,1,1,3,3,1,6,3.2,4.1,3,322312,156272,9767030
6,1601,75,1,1,2,1,3,3,0,4,4.1,2.7,4.2,391280,122275,12227500
4,835,115,1,1,0,1,3,3,0,5,3.5,4.4,3.7,211559,160272,6410875
7,1809,90,3,2,0,0,3,3,1,5,4.9,4,4.2,354441,232602,11076280
3,1074,6,1,1,1,1,2,3,2,4,3,3.7,3.9,278772,102216,9292400
7,1782,88,2,1,1,0,3,3,1,6,4.2,2.1,2.7,378754,100258,11139830
7,1706,105,2,1,1,1,1,2,1,6,3.2,3.2,2.9,543661,175890,15990020
4,572,86,1,1,0,1,1,1,1,4,3.9,4.7,3.6,348956,151720,7586000
3,831,54,1,1,1,1,1,2,0,5,2.3,4.5,3.7,359835,98137,10904100
5,2112,99,3,2,0,0,1,3,1,6,4.8,4.3,4.6,717078,157407,17489700
7,1960,8,3,2,0,0,2,1,1,5,5,4.9,4.9,387642,114012,11401230
2,1776,41,1,1,2,1,3,3,0,4,4,4.8,3.1,309330,136105,12373200
4,1050,189,1,1,1,1,3,1,2,4,2.3,2,3.2,267827,70895,7877250
7,1725,177,2,1,1,1,2,1,2,4,2.8,3.4,4.4,361383,68370,9767120
3,878,191,1,1,1,0,1,2,0,4,4.5,4,2,259225,74064,9258050
1,1018,151,1,1,1,1,2,3,1,2,4.6,2.1,3.4,325466,32547,8136645
3,1011,184,1,1,1,1,2,3,0,4,3.5,3.6,3.1,264005,128002,8000150
5,1307,39,1,1,1,0,3,1,1,4,2.3,3.9,4.5,359399,75223,8358120
7,1835,90,3,2,0,1,3,3,2,6,4.2,4.1,4.2,364603,157994,12153420
4,1262,34,1,1,1,0,2,3,1,1,3.7,2.7,3.8,204320,111889,4864750
4,698,89,1,1,0,0,2,2,2,2,3.9,2.3,4.2,167276,78062,3717250
3,1087,67,1,1,1,1,1,2,0,6,2.5,3.6,2.9,456717,207599,13839900
7,1923,105,3,2,0,1,2,1,2,5,2.3,4,3.6,460586,80603,11514650
3,780,101,1,1,0,1,2,3,1,4,3.2,3.3,2.1,232410,37486,7497100
3,973,17,1,1,1,0,2,2,2,6,3.3,3.7,3.7,207910,91480,8316400
4,679,51,1,1,0,1,3,3,1,1,4.6,4.7,2.6,199011,68083,5237125
3,964,150,1,1,1,1,2,3,1,4,4.2,4.7,2.5,270734,143828,8460450
4,640,100,1,1,0,1,1,1,0,4,4.7,3.7,5,274845,103996,7428250
3,850,30,1,1,1,0,2,1,1,4,2.8,4.2,4.2,221669,73890,8209950
2,1970,97,2,1,2,1,2,2,2,4,4.2,5,2.9,472947,223336,13137420
5,1470,152,2,1,1,1,3,3,1,5,3.1,4.4,2.8,492595,192754,10708580
3,1105,179,1,1,1,0,1,3,2,6,4.2,2.7,3.7,376930,181966,12997600
5,2198,153,3,2,0,0,2,3,2,6,2.9,2.9,2.7,361681,214748,11302520
4,675,123,1,1,0,0,2,1,1,2,5,3.7,2.1,222816,97482,4642000
5,1326,176,1,1,1,1,2,3,1,6,2,2.9,4,482220,102600,10260000
3,932,99,1,1,1,0,2,1,2,5,2.8,2.4,3.4,259866,138054,8120800
4,501,168,1,1,0,0,1,1,2,3,3.5,4.4,3.7,247423,118088,5623250
1,1072,152,1,1,1,0,3,1,2,6,5,2.5,2.8,318705,143931,10280800
4,1648,93,2,2,0,1,2,3,0,1,2.9,4.2,4.2,185552,133366,5798500
6,1745,189,1,1,2,0,3,2,2,4,2.2,2.7,3.2,378137,219564,12197980
6,1616,44,1,1,2,1,3,2,1,5,2.6,4.3,3.9,441406,99672,14238900
5,1605,179,2,1,1,0,3,3,1,6,3.7,2.4,2.1,453442,257638,10305500
3,1094,108,1,1,1,1,2,2,1,4,3.8,2.7,3,291476,150439,9402450
4,834,186,1,1,0,1,1,3,1,3,4.8,4.8,2.4,260618,217181,8687250
3,898,20,1,1,1,0,2,3,2,6,2.2,2.7,3.9,219119,143270,8427650
5,1864,59,3,2,0,0,2,3,2,5,4.2,4.7,4.4,466712,85723,9524740
5,2097,91,3,2,0,0,2,3,2,4,4.7,4.7,3.1,363304,235656,9819020
4,1459,35,2,2,0,1,2,1,1,4,2,3,4.4,333648,207403,9017500
4,1459,10,2,2,0,1,3,3,0,5,2.8,2.9,5,444969,222484,8899375
7,1912,1,3,2,0,0,2,2,2,5,2.8,3.4,4,355916,177958,9886560
2,1842,14,2,1,2,1,2,3,0,6,3.4,2.8,2.9,329111,210631,13164420
7,1627,148,2,1,1,1,1,1,2,5,4.6,4.7,4.4,540983,200936,15456650
4,1014,112,1,1,1,1,3,3,1,5,2.6,4.5,4.1,386262,75573,8397000
7,1537,116,2,1,1,0,3,3,2,1,2.7,3.1,3.8,282170,68636,7626210
2,1614,119,1,1,2,1,3,2,2,4,4.5,3.2,3.6,443783,143930,11994130
4,1516,62,2,2,0,1,1,3,1,2,4.2,2.5,3.2,346313,253963,11543750
4,806,131,1,1,0,0,1,3,2,6,3.9,4.7,2.9,354773,155754,8653000
3,1129,198,1,1,1,1,2,3,1,5,2.8,2.1,4.8,321822,140797,10056950
1,941,154,1,1,1,0,2,1,2,1,2.6,2.3,4,207327,54560,5455965
4,1166,147,1,1,1,1,2,1,0,1,2.6,4.1,3.7,186960,74784,4674000
5,2241,123,4,2,0,1,2,1,2,4,4.1,4.8,4.4,385836,257224,11692000
1,1300,70,2,2,0,1,2,1,0,5,4.5,2.1,3.4,388468,140280,10790770
3,1145,49,1,1,1,1,2,1,2,4,4.8,2.3,3.6,275714,106728,8894000
6,1865,131,2,1,2,1,2,3,1,5,2.2,2.8,3.6,385102,99841,14263020
3,1168,80,1,1,1,0,1,3,0,4,2.4,4.5,3.6,304066,206765,12162650
3,827,27,1,1,1,1,3,1,2,6,3.3,2.1,2.3,246975,118548,9878990
1,1185,130,1,1,1,0,3,3,1,4,2.9,3.2,4.7,312163,37838,9459475
1,1151,104,1,1,1,1,3,2,1,5,2.8,3,2.4,362795,45349,11337335
1,616,86,1,1,0,0,3,3,1,2,2.1,3.1,2.7,212074,37113,5301855
3,700,172,1,1,0,1,1,3,0,6,2.7,2.7,2.1,335382,121957,10163100
1,922,59,1,1,1,1,1,3,0,2,2.7,3.7,4.9,385810,19785,9892565
5,1505,70,2,1,1,1,1,3,1,5,3.6,2.8,3.6,708159,368833,14753320
1,1208,183,2,2,0,0,2,1,2,1,3.8,4.6,2.4,221275,85655,7137900
5,1400,143,2,1,1,0,3,1,1,4,2.2,2.2,4.4,375161,100653,9150280
3,1205,39,2,1,1,0,3,1,0,5,3.3,4.1,2.4,228184,63891,9127350
3,818,118,1,1,1,0,3,1,2,4,2.3,4.6,3.4,246915,74823,7482260
7,1789,145,2,1,1,1,2,2,0,4,3.6,3.5,4,285124,146882,8640110
3,1098,115,1,1,1,0,3,3,0,5,3,4,2,247770,66072,8259010
5,2035,94,3,2,0,0,3,1,2,5,4.3,2.5,3.8,499794,190398,11899860
4,1243,147,1,1,1,1,2,1,0,1,4,4.2,3.5,207607,63879,5323250
4,844,101,1,1,0,0,1,3,1,1,4,2.9,4.7,231490,152122,6614000
4,615,18,1,1,0,1,2,3,0,1,3.2,2.4,5,121201,54222,3189500
2,1854,120,2,1,2,1,3,2,0,5,2.3,3.3,2.8,404223,236959,13938740
3,888,144,1,1,1,1,2,1,1,4,4.7,2.3,2.6,247905,74372,8263500
1,657,177,1,1,0,0,2,2,2,1,4.6,3.5,3.5,192544,69118,4937025
3,1283,126,2,1,1,0,1,3,0,4,3.3,2.2,2.4,375084,87520,12502800
6,1715,27,1,1,2,1,2,3,1,5,3.2,3,2.7,433743,216872,13554470
4,1655,97,2,2,0,1,2,3,2,5,4.7,3.7,4.8,317798,149552,9347000
4,1013,53,1,1,1,1,2,3,2,2,2.9,4.1,2.7,262024,98987,5822750
3,763,124,1,1,0,1,1,1,2,6,3.1,4.8,4.4,351797,117266,11726550
6,1881,14,2,1,2,1,1,2,1,6,2.4,4.5,2.8,839394,317609,22686330
3,928,178,1,1,1,0,1,3,0,6,2.3,3.5,3.3,376155,91189,11398650
4,1149,21,1,1,1,0,2,2,2,4,4,4.1,3.3,276424,135141,6142750
4,1255,200,1,1,1,0,3,2,1,2,3.9,4.3,2.4,276926,114382,6020125
1,1160,27,1,1,1,1,2,1,0,6,2.2,4.3,2.1,336879,112293,10208460
7,1544,196,2,1,1,1,1,1,0,2,3.1,4.8,3.1,378344,158660,12204650
4,1058,132,1,1,1,0,2,3,1,5,4.5,4.6,2.3,235848,132665,7370250
